timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718030946300,26,GET All Plan,200,,Load Test Thread 1-1,text,true,,277856,129,1,1,http://localhost:8080/api/plans/all,21,0,1
1718030946350,30,GET All Plan,200,,Load Test Thread 1-2,text,true,,277856,129,2,2,http://localhost:8080/api/plans/all,25,0,1
1718030946400,32,GET All Plan,200,,Load Test Thread 1-3,text,true,,277856,129,3,3,http://localhost:8080/api/plans/all,26,0,1
1718030946450,22,GET All Plan,200,,Load Test Thread 1-4,text,true,,277856,129,4,4,http://localhost:8080/api/plans/all,18,0,1
1718030946500,20,GET All Plan,200,,Load Test Thread 1-5,text,true,,277856,129,5,5,http://localhost:8080/api/plans/all,16,0,1
1718030946549,22,GET All Plan,200,,Load Test Thread 1-6,text,true,,277856,129,6,6,http://localhost:8080/api/plans/all,17,0,1
1718030946600,23,GET All Plan,200,,Load Test Thread 1-7,text,true,,277856,129,7,7,http://localhost:8080/api/plans/all,18,0,1
1718030946650,22,GET All Plan,200,,Load Test Thread 1-8,text,true,,277856,129,8,8,http://localhost:8080/api/plans/all,18,0,0
1718030946703,23,GET All Plan,200,,Load Test Thread 1-9,text,true,,277856,129,9,9,http://localhost:8080/api/plans/all,19,0,0
1718030946750,22,GET All Plan,200,,Load Test Thread 1-10,text,true,,277856,129,10,10,http://localhost:8080/api/plans/all,18,0,0
1718030946799,25,GET All Plan,200,,Load Test Thread 1-11,text,true,,277856,129,11,11,http://localhost:8080/api/plans/all,21,0,1
1718030946850,27,GET All Plan,200,,Load Test Thread 1-12,text,true,,277856,129,12,12,http://localhost:8080/api/plans/all,21,0,0
1718030946900,19,GET All Plan,200,,Load Test Thread 1-13,text,true,,277856,129,13,13,http://localhost:8080/api/plans/all,16,0,1
1718030946950,21,GET All Plan,200,,Load Test Thread 1-14,text,true,,277856,129,14,14,http://localhost:8080/api/plans/all,17,0,1
1718030946999,20,GET All Plan,200,,Load Test Thread 1-15,text,true,,277856,129,15,15,http://localhost:8080/api/plans/all,17,0,1
1718030947050,28,GET All Plan,200,,Load Test Thread 1-16,text,true,,277856,129,16,16,http://localhost:8080/api/plans/all,23,0,1
1718030947103,29,GET All Plan,200,,Load Test Thread 1-3,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,24,0,0
1718030947102,31,GET All Plan,200,,Load Test Thread 1-8,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,25,0,0
1718030947102,31,GET All Plan,200,,Load Test Thread 1-7,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,25,0,0
1718030947100,34,GET All Plan,200,,Load Test Thread 1-17,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,27,0,0
1718030947102,33,GET All Plan,200,,Load Test Thread 1-1,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,27,0,0
1718030947103,43,GET All Plan,200,,Load Test Thread 1-4,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,28,0,0
1718030947103,43,GET All Plan,200,,Load Test Thread 1-10,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,29,0,0
1718030947102,47,GET All Plan,200,,Load Test Thread 1-5,text,true,,277856,129,17,17,http://localhost:8080/api/plans/all,35,0,0
1718030947103,52,GET All Plan,200,,Load Test Thread 1-6,text,true,,277856,129,18,18,http://localhost:8080/api/plans/all,45,0,0
1718030947103,70,GET All Plan,200,,Load Test Thread 1-2,text,true,,277856,129,18,18,http://localhost:8080/api/plans/all,64,0,0
1718030947103,75,GET All Plan,200,,Load Test Thread 1-9,text,true,,277856,129,18,18,http://localhost:8080/api/plans/all,69,0,0
1718030947151,52,GET All Plan,200,,Load Test Thread 1-18,text,true,,277856,129,19,19,http://localhost:8080/api/plans/all,46,0,0
1718030947201,34,GET All Plan,200,,Load Test Thread 1-15,text,true,,277856,129,19,19,http://localhost:8080/api/plans/all,28,0,0
1718030947180,56,GET All Plan,200,,Load Test Thread 1-14,text,true,,277856,129,19,19,http://localhost:8080/api/plans/all,51,0,0
1718030947201,49,GET All Plan,200,,Load Test Thread 1-19,text,true,,277856,129,20,20,http://localhost:8080/api/plans/all,43,0,2
1718030947214,43,GET All Plan,200,,Load Test Thread 1-13,text,true,,277856,129,20,20,http://localhost:8080/api/plans/all,37,0,0
